Source	Target	NO_Weight
414	627	0.0
414	867	0.06522759518642063
414	959	0.0389858407303135
414	971	0.02338539160284297
899	120	0.05815630311141413
899	184	0.05888223744105557
899	215	0.08357098933751231
899	321	0.08052437875292982
899	359	0.08487597003322325
899	360	0.10214731016461759
899	493	0.1270103460139352
899	576	0.16069865548351878
899	625	0.2068515454171006
899	639	0.17342500962716556
899	658	0.2228168229063352
899	753	0.3177325501944169
899	765	0.0
899	782	0.38376178018794743
899	830	0.0
899	846	0.4982355770383579
899	857	0.5135942674989962
899	897	0.6510461130837426
899	925	0.2608185628411751
899	950	0.4498947970276455
899	953	0.4464671573627196
899	993	0.0
657	294	0.13683157531000928
657	322	0.14854345337629996
657	644	0.34370686095961334
657	771	0.3065572214106505
657	833	0.22282039726864708
657	873	0.0
657	963	0.08716328451672434
657	969	0.05936003674296342
657	989	0.057385319976636824
657	992	0.049709619065240296
415	487	0.0
415	904	0.10848460359264514
415	907	0.07597522283317536
415	937	0.06556757668275422
415	968	0.048726314816526485
415	991	0.03310084196535104
416	49	0.14569812427898257
416	226	0.26736336509905895
416	251	0.11854079039323132
416	931	0.06538042760315792
416	977	0.029359786891315406
416	987	0.03484318223076178
658	273	0.2772259610751555
658	370	0.3018668763144557
658	639	0.31347466542093216
658	753	0.41943789383843044
658	782	0.38188049470302693
658	897	0.23189909652373372
658	899	0.22281682290633525
658	923	0.0
658	950	0.13643021560144447
658	953	0.1291223950669037
659	113	0.0
659	197	0.11233064885501173
659	656	0.09426397583733254
659	867	0.12949836976296983
659	873	0.14426404017131664
659	892	0.12535965232578228
659	928	0.08580223910975673
659	971	0.07638752504220418
659	984	0.05209941108043594
659	988	0.0
417	358	0.0
417	384	0.0
417	486	0.0
417	564	0.10692769647189271
417	854	0.0
417	949	0.0041948946092814805
418	586	0.0
418	804	0.06406509471989241
418	830	0.05721487998948771
418	891	0.0
418	967	0.013687920892681227
418	978	0.0
419	266	0.19263491861170218
419	711	0.0
419	717	0.13964516865043214
419	914	0.08215844682248924
419	989	0.01370958821764502
419	992	0.006416408525063075
660	307	0.0
660	387	0.0
660	579	0.0
660	593	0.15665472585120788
660	630	0.03561802753428558
660	742	0.05011291490151085
660	750	0.0
660	759	0.0
660	773	0.04453630636056734
660	803	0.020938127837956202
661	235	0.0637312260122212
661	325	0.0
661	460	0.26866478932110316
661	572	0.0
661	628	0.12485056563745728
661	736	0.16116685034393502
661	884	0.09507184332939043
661	890	0.04402775412471497
661	926	0.06011661046881414
661	981	0.03319148983819296
420	270	0.0
420	713	0.0
420	736	0.0
420	794	0.06509161901891233
420	850	0.04581621999504099
420	874	0.05044441769414391
662	440	0.0
662	449	0.1533230981146523
662	682	0.32348730987491203
662	740	0.4273580677441131
662	743	0.5268165393811187
662	852	0.26447962446255546
662	888	0.23871968403517477
662	941	0.16129908572566432
662	962	0.1181582264477767
662	980	0.09904617490661097
663	60	0.17389764546656203
663	371	0.18499987528940873
663	427	0.0
663	444	0.12924106801819557
663	834	0.05404649893795954
663	923	0.0
663	938	0.04822280097094495
663	950	0.0
663	957	0.01365711862667422
663	993	0.022952074908651546
421	611	0.06938377663562012
421	640	0.0
421	700	0.0
421	815	0.006683077221687773
421	873	0.0
421	959	0.0
664	368	0.21643534534902908
664	499	0.21233642138425948
664	602	0.25982189165459946
664	701	0.2346591551852182
664	758	0.3280389768027974
664	864	0.24117759233045072
664	933	0.09666892268132515
664	964	0.11110739349156315
664	981	0.0
664	985	0.05186223882481046
422	792	0.07325945561156848
422	829	0.11699232361202745
422	857	0.0
422	959	0.019739052110296737
422	979	0.019649272714632682
422	984	0.001713882387326328
423	214	0.3355037461585501
423	817	0.07078684241858822
423	954	0.0
423	983	0.016324979013109527
423	990	0.015030609065945583
423	997	0.0023371541001404495
665	666	0.36754638594152383
665	718	0.1811454404662333
665	804	0.35038499738643575
665	865	0.14590577344754305
665	935	0.09379174476592289
665	967	0.11686042162138442
665	970	0.08915131674739617
665	972	0.1119109864907679
665	995	0.05375417009429438
665	999	0.0
666	324	0.142661266084926
666	433	0.0
666	665	0.3675463859415239
666	849	0.1381490224954243
666	865	0.14903256348746338
666	886	0.10486806654955969
666	967	0.11124722740522269
666	972	0.10427741582070439
666	995	0.059669889020602974
666	1000	0.04919486524961724
424	452	0.0
424	731	0.0
424	834	0.06306440405947912
424	887	0.03135855786520901
424	898	0.018643860446188227
424	974	0.006958902066809449
667	237	0.28138180623524045
667	382	0.19756088927988205
667	616	0.4006339645459277
667	736	0.0
667	781	0.15832571367360843
667	786	0.1754757651293643
667	823	0.32289849806113663
667	919	0.12993477511560725
667	951	0.11447538054412931
667	993	0.05972337894760236
425	619	0.24339998633798068
425	700	0.0
425	812	0.10896980964540029
425	866	0.0
425	882	0.0
425	969	0.01927203803933199
668	210	0.10964165555140425
668	324	0.0
668	708	0.10633298441332348
668	811	0.17858956749284594
668	820	0.1493607407765487
668	890	0.0
668	902	0.1413834409783786
668	935	0.030383163558951563
668	944	0.08604472733510983
668	995	0.03122244178295713
426	607	0.4021899334575276
426	757	0.18936986475363188
426	806	0.16714940351234167
426	885	0.08940624988941465
426	955	0.05528758724137398
426	988	0.031009360257442945
669	367	0.41961506244937097
669	634	0.6955766175440538
669	765	0.2663394059338457
669	904	0.20910834938485257
669	905	0.21209565007222178
669	907	0.16734457853669477
669	937	0.13076600360411728
669	968	0.11360778995715415
669	991	0.08247047767877888
669	996	0.0
427	487	0.0
427	663	0.0
427	862	0.10482592130143066
427	936	0.017591611854482877
427	974	0.011117460268207348
427	990	0.0
428	677	0.20122808430215053
428	768	0.1976653600502632
428	786	0.0
428	826	0.14677621733506607
428	911	0.0759330811552488
428	921	0.0692095627894057
429	739	0.30968997644104806
429	772	0.23688511253488065
429	852	0.14287081587691983
429	875	0.13414053176721416
429	962	0.04591219742267666
429	980	0.03768952516528017
670	46	0.0
670	84	0.2059231941977457
670	124	0.11263382181833213
670	289	0.0
670	594	0.3678820551935303
670	831	0.0
670	927	0.0
670	992	0.0
670	997	0.029103090522540197
670	999	0.029957261168618663
671	21	0.0
671	229	0.14101956245203548
671	499	0.0
671	578	0.0
671	825	0.035183637544379066
671	829	0.0
671	852	0.16147396465064415
671	858	0.1256787570337996
671	875	0.13359603806936665
671	962	0.06299836940765352
672	157	0.0
672	311	0.0
672	315	0.0
672	582	0.0
672	805	0.04865452056800503
672	841	0.10349870384608162
672	882	0.10222746913317576
672	961	0.04495805826649138
672	978	0.052303688406471746
672	995	0.014561414019883041
430	407	0.2650591633153658
430	525	0.19146679505681305
430	698	0.12996793702787476
430	812	0.0
430	963	0.03490228964116881
430	982	0.020486969918449744
431	443	0.0
431	575	0.03283671911546039
431	679	0.1219855022761021
431	828	0.07495756915178027
431	844	0.0
431	947	0.03547905133235304
673	435	0.013822024542573755
673	472	0.1615961908691049
673	554	0.16479984527868527
673	593	0.21950391880881648
673	621	0.08614626175323858
673	655	0.25209330905788613
673	675	0.15830070520019038
673	702	0.2776096137665589
673	715	0.0
673	773	0.2897441959834428
432	82	0.0
432	920	0.08133482222833166
432	929	0.07793765809224508
432	954	0.05517910789199334
432	976	0.039877940828217856
432	977	0.03874106564011718
674	131	0.19269781789339072
674	539	0.0
674	818	0.0
674	870	0.13663233854313772
674	873	0.12438790128104384
674	875	0.1283326528116993
674	952	0.10453965374070098
674	971	0.08809210271797599
674	984	0.07702699692160196
674	994	0.06067302495920746
675	63	0.09718029529877766
675	81	0.0
675	242	0.03999440501798391
675	579	0.07620417696275948
675	622	0.0
675	673	0.15830070520019038
675	702	0.1414917110860226
675	742	0.07926605409752868
675	773	0.15608777811083213
675	795	0.2395720102253795
433	447	0.1001502734761931
433	478	0.32261028705990763
433	565	0.11080218051284618
433	615	0.14579922639809884
433	666	0.0
433	947	0.024140460000935775
676	381	0.0
676	456	0.14441532698423873
676	818	0.30580307234278875
676	835	0.3672415884137541
676	879	0.2728951366213004
676	920	0.1456194108980434
676	931	0.1896243016277466
676	965	0.09212123273453389
676	987	0.08941446396330059
676	996	0.06489453796887969
434	398	0.45818782785290624
434	798	0.19866781082665624
434	832	0.15884653405294913
434	992	0.0
434	997	0.021627957839273796
434	999	0.021863616684691018
677	211	0.25082131789866335
677	428	0.20122808430215053
677	553	0.27226637995677944
677	770	0.33618327539389603
677	885	0.0
677	903	0.1932613086127744
677	909	0.1890554503628267
677	911	0.17954257671774748
677	913	0.1856535279960419
677	921	0.17549612201284512
435	655	0.01733824282453415
435	673	0.013822024542573755
435	838	0.0
435	928	0.07356890924031846
435	959	0.04343545196551052
435	994	0.019704809943064488
678	282	0.14478933456790036
678	504	0.32562832520454577
678	509	0.32890136027690725
678	606	0.40721704264084807
678	714	0.49414430781068
678	883	0.20315550849230768
678	889	0.21193190533314796
678	932	0.15908140344154503
678	934	0.14379985271859727
678	955	0.0
436	459	0.1021377020656591
436	545	0.0
436	963	0.0363718861775507
436	969	0.03399438369635304
436	982	0.04081978064730618
436	992	0.030199383970086844
437	56	0.0
437	292	0.1673685404413335
437	600	0.11490240045905949
437	646	0.0
437	924	0.03935844437006937
437	957	0.0356029610166324
679	107	0.0
679	431	0.12198550227610208
679	447	0.15520049323708301
679	478	0.3146828064918372
679	518	0.13831264496269816
679	528	0.05251846986628158
679	565	0.2240185430887361
679	609	0.0
679	647	0.42527386832166186
679	947	0.06468057462919007
438	627	0.2589054361325487
438	701	0.19503312783619906
438	719	0.0
438	933	0.06574269567520245
438	964	0.044690889017497425
438	966	0.04457545049085184
439	213	0.0
439	237	0.0
439	763	0.0
439	781	0.0
439	869	0.0
439	951	0.0
680	46	0.0
680	183	0.11374469786184511
680	562	0.12801913975571974
680	644	0.0
680	726	0.0
680	796	0.20752987562905237
680	861	0.09328009118592229
680	912	0.07946627728836163
680	974	0.033790284803503726
680	998	0.046965899394588166
681	2	0.0730679708347417
681	57	0.12138841802970782
681	337	0.27807784118585316
681	403	0.2779885081012142
681	587	0.22431900788875922
681	816	0.31184056297677337
681	872	0.220050458483456
681	893	0.18314543598912497
681	964	0.03706938047686174
681	986	0.09933416991150829
440	662	0.0
440	824	0.19271577605484932
440	906	0.10203810724154012
440	915	0.093710020453299
440	983	0.03623702548439781
440	990	0.03346009684772827
682	639	0.059628345444779435
682	662	0.323487309874912
682	739	0.2719059785464107
682	753	0.07799878373591189
682	849	0.0
682	857	0.061168524292000426
682	888	0.11801329878473818
682	950	0.029257775307274036
682	962	0.056697494042429866
682	980	0.04739989513149256
683	263	0.26939824125222733
683	268	0.07019290169201337
683	333	0.0
683	708	0.2467131480177062
683	751	0.12183857817995739
683	891	0.1955865675449914
683	902	0.09471607944540747
683	956	0.048625592022546425
683	995	0.04458424124787622
683	1000	0.03196302458075098
441	333	0.5046257784174815
441	576	0.45821170586224785
441	857	0.12849852333125006
441	950	0.055251844577421806
441	953	0.04867718448813244
441	973	0.0
200	339	0.0
200	685	0.09350604175689363
200	832	0.0
200	932	0.012415397450421606
684	258	0.18365797671590578
684	616	0.0
684	723	0.07521064566439768
684	831	0.07468550659885094
684	855	0.06517973035312906
684	861	0.14367658365348543
684	863	0.14708472253629687
684	912	0.076179445305299
684	927	0.07549299388360722
684	998	0.043415188938829986
442	706	0.1916517983399052
442	879	0.127518491155995
442	940	0.0
442	954	0.05937215356471307
442	977	0.04045053189445831
442	996	0.022907185403934546
443	37	0.0
443	217	0.0
443	328	0.0
443	431	0.0
443	528	0.0
443	615	0.0
685	55	0.20940894087623707
685	143	0.21139719272586277
685	200	0.09350604175689362
685	448	0.2723836936325166
685	509	0.33137783019645717
685	546	0.2645381706315365
685	790	0.0
685	883	0.17284237862467866
685	932	0.14059663410877543
685	934	0.1469650030162636
201	631	0.11350812604721171
201	766	0.14998397364125576
201	983	0.014931685923530004
201	990	0.01417790963854631
444	122	0.31937937152932094
444	663	0.12924106801819557
444	919	0.07606614281556381
444	949	0.0
444	951	0.04706412902419677
444	993	0.025945007852899913
202	410	0.0
202	623	0.0
202	774	0.0
202	813	0.0
686	293	0.3158669427371357
686	576	0.0
686	710	0.4179097376164088
686	929	0.1941663576390567
686	954	0.1449093951171335
686	965	0.12418006805693106
686	976	0.11337849632474371
686	977	0.11135705544641071
686	987	0.09340298213323724
686	996	0.06927145386548039
203	901	0.05433585106058382
203	940	0.04211486229829243
203	943	0.0340709419386422
203	960	0.023526354607529287
445	760	0.20599004403776563
445	797	0.23592700693041133
445	815	0.0
445	916	0.08610111182884599
445	983	0.03464676976986387
445	990	0.03197409601106557
687	595	0.1057938467876854
687	748	0.25886010101933876
687	819	0.25290693980783135
687	900	0.20433774540939606
687	901	0.19681497224841113
687	917	0.0
687	942	0.12608363288075178
687	943	0.16006391304662917
687	960	0.12114605415062635
687	973	0.10190448462201315
446	81	0.0
446	594	0.2871129529333979
446	840	0.09240183859726772
446	948	0.07050235708714948
446	997	0.020396940572092157
446	999	0.02558653429299304
688	84	0.09443165673041376
688	271	0.17002483664987822
688	412	0.1599678360152483
688	694	0.15002656913476015
688	787	0.23369621575125543
688	798	0.24627284394422783
688	832	0.20455520579602668
688	948	0.12269845866874475
688	992	0.0
688	997	0.05656648042403255
204	257	0.5670981849284474
204	941	0.04205577037834484
204	962	0.022457164910453953
204	980	0.01793380351513061
689	15	0.2346943153216776
689	140	0.2038380124064608
689	338	0.16840661678625685
689	527	0.2627803950235952
689	535	0.4153669436318682
689	572	0.4154724584442765
689	719	0.33708415176212964
689	917	0.1660923623195506
689	958	0.1204138140153948
689	977	0.0
205	870	0.01613204488581979
205	872	0.0
205	892	0.05200952151879592
205	971	0.007118842590952549
447	404	0.0
447	433	0.10015027347619311
447	565	0.28057456427534455
447	647	0.1990602919067713
447	679	0.15520049323708301
447	979	0.0
206	694	0.0
206	716	0.07590390982376347
206	805	0.04990925569468286
206	940	0.023191503855226756
448	685	0.2723836936325166
448	714	0.35569601750460295
448	883	0.11385370972358273
448	889	0.10225634162253454
448	932	0.07746321215243829
448	934	0.07912915600606833
207	537	0.40819305032373693
207	856	0.08778438303922392
207	903	0.06025733485582244
207	911	0.057267838109373644
207	967	0.0
449	544	0.12287386021503668
449	662	0.15332309811465233
449	888	0.03919109333247087
449	894	0.0386771921029513
449	980	0.007835617967874643
449	986	0.012588144650830775
208	497	0.0
208	769	0.07180790207322746
208	812	0.0
208	963	0.02743397796295134
208	982	0.016280522051118178
209	733	0.1967609543572789
209	773	0.0
209	920	0.06893971688027511
209	987	0.0252772859096849
209	996	0.01580546325198112
690	32	0.14576610134820908
690	364	0.0
690	489	0.0
690	728	0.0
690	752	0.29118066434073225
690	792	0.17198136799850847
690	815	0.09618538180623848
690	928	0.08068104393068982
690	984	0.035093464826260586
690	994	0.0578867982179433
691	716	0.0
691	787	0.3916427099755391
691	832	0.24684395402331846
691	838	0.20276857031557938
691	839	0.21045385012901266
691	840	0.1540714170036129
691	923	0.10356406036849783
691	948	0.12171426625043832
691	997	0.05397443305480475
691	999	0.06497355976191602
692	195	0.0
692	218	0.08688549229688723
692	726	0.0365208843543128
692	731	0.034335906256116426
692	811	0.0
692	861	0.06213142922522529
692	887	0.08995628174508277
692	898	0.08076664115155369
692	973	0.027370233429072664
692	998	0.048794244088145054
450	790	0.17323436528928007
450	819	0.08650206523035217
450	900	0.09941059673775149
450	901	0.08661834770266705
450	942	0.05761909400823562
450	960	0.0507782109539855
451	34	0.0
451	105	0.0
451	300	0.12142494197882764
451	615	0.13803185318131073
451	733	0.0
451	828	0.06641347134960418
693	403	0.27061402291539705
693	536	0.041002202543723686
693	544	0.11668478384961455
693	618	0.273727601916963
693	635	0.0
693	648	0.27821215841159996
693	872	0.19849325504683818
693	893	0.13853439636102577
693	949	0.07058385670750418
693	986	0.08521645239916127
210	54	0.0
210	62	0.0
210	233	0.0
210	668	0.10964165555140425
210	902	0.022686557081941686
452	109	0.3479628023159115
452	424	0.0
452	456	0.0
452	791	0.1025215595412648
452	986	0.004767155204165277
452	987	2.8388289643958966E-4
694	206	0.0
694	309	0.0
694	688	0.15002656913476017
694	798	0.22728641580963407
694	844	0.07881536199189419
694	854	0.0
694	881	0.020572564528992685
694	981	0.010167399871448431
694	997	0.027239576185041716
694	999	0.023392886617355238
211	677	0.25082131789866335
211	826	0.13618282145709237
211	903	0.06651592607375854
211	909	0.06216896875238243
211	921	0.05711351771263513
695	263	0.25423751395183586
695	539	0.0
695	558	0.11452308385994646
695	876	0.0
695	902	0.04456094209720207
695	952	0.0297463841358213
695	972	0.05199925693542609
695	994	0.010468167360963418
695	995	0.036694756069310996
695	1000	0.02822081568331118
453	777	0.0
453	817	0.10033280776682943
453	832	0.14238483753321163
453	838	0.07601086790440786
453	948	0.04208519530766834
453	999	0.02132191270009705
212	194	0.0
212	810	0.07193003351685247
212	887	0.026752513178760838
212	924	0.05010078836632248
212	974	0.017941350562408042
696	325	0.0
696	365	0.11858594971428658
696	391	0.31102186028892814
696	811	0.25293171368397227
696	830	0.09776941680689233
696	845	0.18004631978588403
696	902	0.06813993314089792
696	944	0.09813101877562426
696	970	0.05367498764831153
696	972	0.07060569973477078
454	758	0.05420849654975882
454	919	0.059518525461743806
454	922	0.0
454	951	0.03579586611176375
454	964	0.0033880099628337533
454	993	0.014999156928519958
213	17	0.0
213	122	0.4729818997432798
213	439	0.0
213	823	0.10399432982434137
213	993	0.008309895876527381
455	904	0.10785896275543644
455	907	0.07556629568722624
455	937	0.06526278678162489
455	956	0.0
455	968	0.04857259450307221
455	991	0.03302114730613304
697	650	0.37211151216124116
697	723	0.0
697	729	0.2559737094525754
697	757	0.2908038681931361
697	836	0.24115301596467004
697	868	0.24686909816331964
697	918	0.17718233984593657
697	945	0.14055667072181807
697	955	0.12913325310654147
697	988	0.08529011848836936
214	79	0.0
214	423	0.3355037461585501
214	613	0.3601011429168143
214	983	0.022543896814832876
214	990	0.020744018478418856
698	407	0.3026670561761992
698	430	0.12996793702787476
698	749	0.362917812904751
698	764	0.3719957381393789
698	774	0.20089944130181384
698	843	0.18468940478961027
698	854	0.0
698	963	0.09939550881753931
698	989	0.0530260361987142
698	992	0.03884430418587563
456	452	0.0
456	676	0.14441532698423873
456	903	0.0
456	954	0.05762117824211777
456	976	0.04178663574906605
456	996	0.02207452295804341
699	136	0.0
699	191	0.0
699	308	0.0
699	562	0.0
699	796	0.08253082785254415
699	834	0.12059932478884793
699	871	0.03664095037154986
699	924	0.07542757955925537
699	946	0.095354513467588
699	947	0.023903881981752376
699	998	0.028160228659919018
215	857	0.11280575998046448
215	897	0.08621723098227253
215	899	0.08357098933751231
215	950	0.0463349772461483
215	953	0.04050782603875151
457	492	0.0
457	765	0.16405189492373326
457	905	0.1054656759300304
457	937	0.07561744938839593
457	968	0.04665988967927741
457	991	0.03150049632647067
216	290	0.470378292177802
216	542	0.34175863621291475
216	610	0.20291868523154327
216	816	0.11764142822037091
216	986	0.016737186305258975
458	745	0.24268853966894008
458	767	0.0
458	859	0.094223718598487
458	900	0.08078154668071227
458	942	0.059971773235621396
458	960	0.046344126803052485
459	98	0.0
459	407	0.2121764602981641
459	436	0.10213770206565907
459	644	0.314880350310781
459	969	0.040214055448641116
459	989	0.03330092427791626
459	997	0.0
217	289	0.0
217	443	0.0
217	734	0.06814153538274129
217	877	0.06955867164783702
217	978	0.014463399522338551
218	692	0.08688549229688723
218	923	0.027095354742511176
218	924	0.023274642938298774
218	974	0.022785374885837473
218	998	0.015144872934694398
219	745	0.19755920273981073
219	940	0.05812641399654118
219	942	0.04844017822071302
219	943	0.05180135331253699
219	960	0.03718400711665571
460	661	0.2686647893211031
460	705	0.0
460	844	0.05501688148798667
460	884	0.05500971360684912
460	896	0.0
460	926	0.00707298117472604
460	981	0.027620983880668474
461	827	0.2102340940474739
461	864	0.18064908990192227
461	876	0.11584238434664482
461	964	0.0669779282725058
461	966	0.06677341134980923
461	975	0.046525181831298196
461	985	0.03673193498150154
462	115	0.16159493348184706
462	259	0.16124631846778553
462	790	0.13930295989120706
462	819	0.11105335912149615
462	940	0.09150792911815162
462	942	0.06400820148490717
462	943	0.07194114212891319
220	387	0.20313566664680643
220	767	0.03772137354007438
220	855	0.0068293682493160476
220	926	0.0
220	981	0.003131701520558078
221	402	0.0
221	760	0.15164753614159737
221	910	0.0642424433123229
221	916	0.062456974601793405
221	990	0.020630012097994685
463	274	0.23638517665941358
463	793	0.17711653354323395
463	903	0.09279520562699085
463	911	0.11239937733814699
463	913	0.11059989779497097
463	921	0.0926310803278142
463	976	0.0
222	705	0.0
222	713	0.043414624719166
222	716	0.0
222	841	0.057642015171848644
222	855	0.020991592307582324
464	414	0.16641836912416458
464	867	0.1020957650071006
464	942	0.02643903271216456
464	971	0.055417848071350057
464	979	0.036178620712941194
464	984	0.04383532586283938
464	994	0.03502290870997352
465	16	0.0
465	517	0.0
465	563	0.0
465	794	0.1524767111887107
465	874	0.11191319141205444
465	882	0.09024187190804983
465	978	0.04348639454080532
223	799	0.17973480044210619
223	910	0.07444658697820275
223	916	0.07579210826456709
223	983	0.027296357521471068
223	990	0.025149163472848613
224	286	0.03827993231191675
224	318	0.002918278204899888
224	842	0.10547345215606743
224	969	0.026630388802362657
224	982	0.022816626764851404
466	230	0.3313306053238595
466	740	0.2810408659228948
466	852	0.17108923166203946
466	875	0.1520516436166937
466	888	0.13350719215825044
466	962	0.06048211071260366
466	980	0.052583954692032225
225	306	0.0
225	500	0.384147240647168
225	806	0.09767419230069319
225	918	0.05013880338396015
225	988	0.017790591967291203
467	513	0.0
467	541	0.0
467	772	0.0911472354190048
467	810	0.06593950931725076
467	858	0.062379917935367006
467	974	0.004388887911114729
467	980	0.020691828597526895
468	151	0.0
468	631	0.2671588001211658
468	721	0.27989149468124225
468	766	0.2077900287588411
468	778	0.2685040035547368
468	799	0.18327023554409222
468	990	0.037154728696079845
226	416	0.267363365099059
226	710	0.14583225003975162
226	931	0.06942469927108856
226	987	0.024585817304858384
226	996	0.01570854924198021
227	583	0.0
227	876	0.08674770648965814
227	880	0.09113074789452567
227	964	0.032953044310007694
227	966	0.03288275649846624
469	405	0.12708823903265945
469	603	0.08014345883607805
469	803	0.0618921190935208
469	881	0.029914880183749003
469	941	0.04444216951006016
469	961	0.046159631392155676
469	981	0.021564550739646127
228	869	0.0
228	912	0.0
228	944	0.02213954225818242
228	967	0.01681679989166766
228	985	0.016720778953367897
229	594	0.0
229	671	0.1410195624520355
229	858	0.10276251217084152
229	962	0.032609625668449195
229	980	0.023814185789734866
470	744	0.12627858236360423
470	790	0.1306217493985434
470	819	0.09170784489339917
470	900	0.1265414929347261
470	901	0.1029968192055647
470	942	0.06804072352079399
470	943	0.0774764906528772
471	372	0.33898268958722777
471	640	0.38594875282515206
471	747	0.0
471	808	0.2026895108737291
471	895	0.112752057934091
471	930	0.083857135645898
471	956	0.0
472	48	0.0
472	265	0.2686201852319314
472	348	0.0
472	593	0.27936656078828714
472	673	0.16159619086910487
472	773	0.23562489986451896
472	795	0.06221854208431389
230	466	0.3313306053238595
230	852	0.09855931880672242
230	858	0.08488393464659458
230	980	0.022021519893416018
230	1000	0.0
231	371	0.0
231	725	0.17884413332205726
231	808	0.1189810274146069
231	895	0.06770403223788343
231	930	0.04823647848610236
473	577	0.22917655489926697
473	589	0.0
473	642	0.09438082010003293
473	717	0.0671733591045836
473	812	0.1178320098818917
473	914	0.0581508380617334
473	992	0.02341377407524129
232	282	0.11442243036324318
232	883	0.08083465300886845
232	889	0.07804078555477022
232	932	0.05323580646021194
232	934	0.054789630729887774
474	311	0.0
474	524	0.0
474	935	0.046050284487296984
474	944	0.032630722541869606
474	967	0.05770189191556672
474	970	0.049768415097040365
474	1000	0.02541753822450522
475	142	0.2753196734267404
475	244	0.2893772690822366
475	603	0.0
475	904	0.12257529937626942
475	905	0.12431241320135485
475	937	0.0902223080329434
475	991	0.038477007797358985
233	210	0.0
233	497	0.20608787344306595
233	604	0.0
233	970	0.024849028196602885
233	1000	0.012957803765258097
234	408	0.2744056690223822
234	721	0.15509172838262683
234	824	0.09477744034541151
234	886	0.0
234	990	0.014622431994670563
476	236	0.19246141306649742
476	747	0.0
476	754	0.10124785434019326
476	809	0.11761998162291223
476	895	0.05967935397843604
476	930	0.04289244465095964
476	993	0.001884577597917673
235	661	0.0637312260122212
235	841	0.0859604531611835
235	844	0.08180779502768257
235	890	0.07572214888315255
235	978	0.0269418468500753
477	357	0.2654421596293165
477	791	0.315632445759239
477	879	0.16751486661486245
477	920	0.11353972408096928
477	954	0.07844795628543044
477	976	0.05832290024999547
477	996	0.03279887039226912
478	34	0.0
478	433	0.3226102870599076
478	565	0.22629598895428302
478	647	0.4192903155043264
478	679	0.31468280649183716
478	745	0.0
478	947	0.04141015527568862
236	476	0.19246141306649742
236	513	0.19544098860496942
236	869	0.05258102240208176
236	951	0.028631023615943822
236	993	0.017596769375098822
237	439	0.0
237	616	0.1936987152719831
237	667	0.28138180623524045
237	919	0.05211239648514491
237	993	0.01175500801800721
479	247	0.0
479	633	0.0
479	865	0.056260163957837554
479	891	0.04934765741867342
479	979	0.04267791984372862
479	985	0.033193473801186556
479	995	0.03331735231573515
238	859	0.12336468389867652
238	904	0.08596043650233641
238	937	0.06077286178247396
238	968	0.03607194320616756
238	991	0.023379744987103414
239	117	0.2897768215637259
239	820	0.0
239	872	0.03166811908329759
239	894	0.021630330951104282
239	958	0.0023945117565119536
480	635	0.11129993423088372
480	877	0.05008097512664073
480	890	0.014515694955808161
480	922	0.0
480	981	0.0072993677642759726
480	982	0.01947473715560832
480	992	0.01591954637744362
481	785	0.0
481	832	0.07667190328343551
481	838	0.07855237539732478
481	936	0.0
481	956	0.02324575972548771
481	985	0.011024016829613091
481	999	0.008514467897473206
240	138	0.0
240	928	0.0
240	970	0.022713551217828882
240	983	0.0
240	1000	0.009987719609649452
482	314	0.0
482	783	0.26013899734527696
482	859	0.07703353196593932
482	901	0.12542006863495073
482	943	0.0801395711251555
482	960	0.06500035081389616
482	973	0.05638075391981795
483	58	0.0
483	814	0.06494643418471158
483	850	0.13156171233465003
483	874	0.10210882829727438
483	882	0.10162801940658582
483	885	0.0
483	978	0.04790790958978978
241	929	0.06867575905888586
241	931	0.07106241366387282
241	954	0.04778914834742462
241	977	0.03289453286781396
241	987	0.026433943720465994
484	122	0.319587081502331
484	296	0.0
484	571	0.3107447958712547
484	786	0.07307366099987067
484	801	0.2048874657064754
484	938	0.07487542439102272
484	993	0.021191819563458163
242	675	0.03999440501798391
242	742	0.01742481242407963
242	777	0.11025495038658105
242	833	0.07406144417796971
242	992	0.007970056986623779
485	113	0.0
485	379	0.36876056031052956
485	385	0.19985366272730212
485	766	0.0
485	971	0.048770236788084696
485	984	0.0429908719241324
485	994	0.03265635093966746
243	775	0.1835720906109081
243	865	0.0
243	909	0.05878505028832602
243	913	0.05777475945412693
243	921	0.0540772263463224
244	475	0.2893772690822366
244	520	0.3377204250628426
244	937	0.05675167681241411
244	968	0.03519430464550175
244	991	0.023263882705373818
486	417	0.0
486	879	0.1705085499248417
486	929	0.11212387630738044
486	965	0.06642672326377663
486	976	0.06139931878895545
486	977	0.059713902554721886
486	987	0.0499984942021877
245	650	0.12568111966155726
245	798	0.0
245	806	0.14060028905896674
245	836	0.09440329619499666
245	945	0.03773557347779044
487	415	0.0
487	427	0.0
487	646	0.10672620564644089
487	652	0.0
487	898	0.05070101790114188
487	922	0.029809577036067757
487	946	0.0525440942730071
246	718	0.09969955625584585
246	873	0.0
246	939	0.028646331849866462
246	995	0.015147840211840402
246	1000	0.014757515650917423
488	766	0.17599415975120392
488	824	0.16440594774396458
488	896	0.14041874477578345
488	910	0.1005037849496423
488	915	0.08521776918348435
488	916	0.06335362313206984
488	925	0.0852976012923468
489	101	0.0
489	690	0.0
489	847	0.09307822573944104
489	866	0.029721325396603132
489	870	0.05024136742697877
489	959	0.03400611413098405
